Reservation_ID,Date,Reservation_Time,Party_Size,Service,Source,Status,Booked_At,Lead_Time_Days,Guest_Name,Guest_Email,Guest_Phone,Guest_Notes,Special_Request,Table_ID,Seated_Time,Departed_Time,Turn_Time_Minutes,Wait_Time_Minutes,Server_Assigned
RES-000637,2026-03-14,2026-03-14 18:45:00,6,Dinner,OpenTable,Completed,2026-03-06 10:45:00,8,Isabella Anderson,isabella.anderson2@gmail.com,604-867-9856,,,T-13,2026-03-14 18:45:00,2026-03-14 20:43:00,118,0,Dylan R.
RES-000638,2026-03-14,2026-03-14 17:45:00,2,Dinner,OpenTable,Completed,2026-03-14 09:45:00,0,Heather Wright,heather.wright81@gmail.com,778-456-3240,,,T-03,2026-03-14 17:45:00,2026-03-14 19:31:00,106,0,Priya S.
RES-000639,2026-03-14,2026-03-14 19:00:00,4,Dinner,OpenTable,Completed,2026-03-01 17:00:00,13,Zara Morris,zara.morris25@gmail.com,604-607-5520,,,T-03,2026-03-14 19:05:00,2026-03-14 20:29:00,84,5,Dylan R.
RES-000640,2026-03-15,2026-03-15 13:00:00,6,Brunch,Walk-In,Completed,2026-03-15 12:00:00,0,Brian Lewis,brian.lewis14@gmail.com,604-981-6514,,,T-14,2026-03-15 13:00:00,2026-03-15 14:18:00,78,0,Dylan R.
RES-000641,2026-03-15,2026-03-15 12:00:00,2,Brunch,Resy,Completed,2026-03-15 09:00:00,0,Daniel Nelson,daniel.nelson59@icloud.com,778-825-2193,Food blogger,,T-22,2026-03-15 12:00:00,2026-03-15 13:02:00,62,0,Sarah M.
RES-000642,2026-03-15,2026-03-15 13:00:00,4,Brunch,Phone,Completed,2026-03-12 03:00:00,3,Leo Nelson,leo.nelson49@gmail.com,604-363-2771,,Window seat preferred,T-15,2026-03-15 13:05:00,2026-03-15 14:01:00,56,5,James L.
RES-000643,2026-03-15,2026-03-15 12:45:00,4,Brunch,OpenTable,Completed,2026-03-13 08:45:00,2,Keith Sanchez,keith.sanchez73@icloud.com,604-385-3347,,,T-15,2026-03-15 12:45:00,2026-03-15 13:40:00,55,0,Priya S.
RES-000644,2026-03-15,2026-03-15 12:00:00,3,Brunch,Walk-In,Completed,2026-03-15 03:00:00,0,Lauren Lewis,lauren.lewis11@outlook.com,604-776-5978,,,T-13,2026-03-15 12:10:00,2026-03-15 13:23:00,73,10,Dylan R.
RES-000645,2026-03-15,2026-03-15 12:00:00,6,Brunch,OpenTable,Completed,2026-03-15 11:00:00,0,Stephanie Yamamoto,stephanie.yamamoto60@icloud.com,778-201-9889,,Running 10 min late,T-11,2026-03-15 12:00:00,2026-03-15 13:32:00,92,0,James L.
RES-000646,2026-03-15,2026-03-15 12:45:00,4,Brunch,OpenTable,Completed,2026-03-15 06:45:00,0,Ava Perez,ava.perez38@icloud.com,236-548-2827,,Allergic to shellfish,T-03,2026-03-15 12:50:00,2026-03-15 14:00:00,70,5,Mika T.
RES-000647,2026-03-15,2026-03-15 13:15:00,4,Brunch,OpenTable,Completed,2026-03-05 10:15:00,10,Sven Sharma,sven.sharma56@gmail.com,236-570-2443,,Vegetarian options needed,T-16,2026-03-15 13:20:00,2026-03-15 14:15:00,55,5,Priya S.
RES-000648,2026-03-15,2026-03-15 12:30:00,2,Brunch,OpenTable,Completed,2026-03-07 07:30:00,8,Hiroshi Hall,hiroshi.hall4@icloud.com,778-330-9751,,High chair needed,T-17,2026-03-15 12:35:00,2026-03-15 13:55:00,80,5,Mika T.
RES-000649,2026-03-15,2026-03-15 12:45:00,6,Brunch,Website,Completed,2026-03-13 01:45:00,2,Joel Lewis,joel.lewis65@hotmail.com,778-237-3068,Wine enthusiast,,T-11,2026-03-15 12:45:00,2026-03-15 14:32:00,107,0,Sarah M.
RES-000650,2026-03-15,2026-03-15 12:15:00,4,Brunch,OpenTable,Late Cancel,2026-03-11 06:15:00,4,Nathan Wilson,nathan.wilson14@yahoo.ca,778-907-4978,,,T-13,,,,,Olivia C.
RES-000651,2026-03-15,2026-03-15 11:45:00,4,Brunch,Walk-In,Canceled,2026-03-13 02:45:00,2,Sven Adams,sven.adams57@yahoo.ca,778-589-8381,,Near the bar,T-01,,,,,Sarah M.
RES-000652,2026-03-15,2026-03-15 11:45:00,6,Brunch,Phone,Completed,2026-03-11 10:45:00,4,Lauren Lewis,lauren.lewis11@outlook.com,604-776-5978,,,T-13,2026-03-15 11:45:00,2026-03-15 13:05:00,80,0,Olivia C.
RES-000653,2026-03-15,2026-03-15 12:30:00,4,Brunch,OpenTable,Completed,2026-03-13 04:30:00,2,Andrew Walker,andrew.walker37@icloud.com,604-621-9117,,Gluten-free required,T-11,2026-03-15 12:30:00,2026-03-15 13:52:00,82,0,Sarah M.
RES-000654,2026-03-15,2026-03-15 11:30:00,2,Brunch,OpenTable,No-Show,2026-03-09 23:30:00,5,Ingrid Anderson,ingrid.anderson34@gmail.com,604-840-4457,,,T-22,,,,,James L.
RES-000655,2026-03-15,2026-03-15 12:30:00,4,Brunch,OpenTable,Completed,2026-03-10 10:30:00,5,Keith Weber,keith.weber93@yahoo.ca,604-202-5634,,,T-13,2026-03-15 12:30:00,2026-03-15 13:36:00,66,0,Priya S.
RES-000656,2026-03-15,2026-03-15 13:00:00,2,Brunch,OpenTable,Completed,2026-03-08 06:00:00,7,Andrea Johansson,andrea.johansson33@icloud.com,778-479-3695,,,T-02,2026-03-15 13:00:00,2026-03-15 14:14:00,74,0,Mika T.
RES-000657,2026-03-15,2026-03-15 12:15:00,3,Brunch,OpenTable,No-Show,2026-03-14 04:15:00,1,Kevin Clark,kevin.clark72@yahoo.ca,604-892-7511,,,T-05,,,,,Sarah M.
RES-000658,2026-03-15,2026-03-15 11:45:00,4,Brunch,Resy,No-Show,2026-03-15 09:45:00,0,Vanessa Takahashi,vanessa.takahashi46@icloud.com,236-763-6419,Wine enthusiast,,T-18,,,,,James L.
RES-000659,2026-03-15,2026-03-15 12:00:00,1,Brunch,OpenTable,Completed,2026-03-13 05:00:00,2,Vanessa Takahashi,vanessa.takahashi46@icloud.com,236-763-6419,,,T-22,2026-03-15 12:00:00,2026-03-15 13:25:00,85,0,Sarah M.
RES-000660,2026-03-15,2026-03-15 11:30:00,3,Brunch,Resy,No-Show,2026-03-12 10:30:00,3,Luca Rossi,luca.rossi28@gmail.com,604-394-5861,,Celebrating promotion,T-05,,,,,Dylan R.
RES-000661,2026-03-15,2026-03-15 12:45:00,4,Brunch,Phone,Completed,2026-03-11 02:45:00,4,Rebecca Brown,rebecca.brown67@hotmail.com,236-646-1027,,Anniversary dinner,T-12,2026-03-15 12:50:00,2026-03-15 14:00:00,70,5,Olivia C.
RES-000662,2026-03-15,2026-03-15 18:30:00,2,Dinner,OpenTable,Canceled,2026-03-15 13:30:00,0,Sven Lewis,sven.lewis53@gmail.com,604-366-3900,,,T-12,,,,,Mika T.
RES-000663,2026-03-15,2026-03-15 19:30:00,4,Dinner,OpenTable,Completed,2026-03-13 10:30:00,2,Sarah Collins,sarah.collins36@icloud.com,604-726-4899,,,T-16,2026-03-15 19:30:00,2026-03-15 20:57:00,87,0,Sarah M.
RES-000664,2026-03-15,2026-03-15 19:15:00,2,Dinner,OpenTable,Completed,2026-03-14 14:15:00,1,Lisa Tran,lisa.tran72@gmail.com,778-922-8007,,,T-21,2026-03-15 19:20:00,2026-03-15 21:02:00,102,5,Dylan R.
RES-000665,2026-03-15,2026-03-15 18:45:00,2,Dinner,OpenTable,No-Show,2026-03-10 07:45:00,5,Amy Martin,amy.martin25@outlook.com,236-748-4033,,,T-18,,,,,Mika T.
RES-000666,2026-03-15,2026-03-15 20:30:00,2,Dinner,OpenTable,Completed,2026-03-07 12:30:00,8,Andrea Johansson,andrea.johansson33@icloud.com,778-479-3695,,,T-07,2026-03-15 20:30:00,2026-03-15 22:07:00,97,0,Sarah M.
RES-000667,2026-03-15,2026-03-15 19:45:00,2,Dinner,Walk-In,Completed,2026-03-10 18:45:00,5,Nadia Tran,nadia.tran71@outlook.com,604-408-5375,,,T-02,2026-03-15 19:45:00,2026-03-15 21:45:00,120,0,Mika T.
RES-000668,2026-03-15,2026-03-15 20:00:00,4,Dinner,Walk-In,Completed,2026-03-14 19:00:00,1,Viktor Petrov,viktor.petrov20@icloud.com,604-842-6179,,Near the bar,T-16,2026-03-15 20:05:00,2026-03-15 21:22:00,77,5,Mika T.
RES-000669,2026-03-15,2026-03-15 17:30:00,2,Dinner,Phone,Completed,2026-03-07 09:30:00,8,Hana Reed,hana.reed75@icloud.com,236-966-5295,,,T-10,2026-03-15 17:35:00,2026-03-15 19:19:00,104,5,Olivia C.
RES-000670,2026-03-15,2026-03-15 20:30:00,4,Dinner,Resy,Completed,2026-03-11 15:30:00,4,Hiroshi Takahashi,hiroshi.takahashi92@icloud.com,236-310-9032,,,T-01,2026-03-15 20:30:00,2026-03-15 22:18:00,108,0,Sarah M.
RES-000671,2026-03-15,2026-03-15 19:00:00,4,Dinner,OpenTable,Completed,2026-03-04 11:00:00,11,Viktor Petrov,viktor.petrov20@icloud.com,604-842-6179,,,T-12,2026-03-15 19:10:00,2026-03-15 21:05:00,115,10,James L.
RES-000672,2026-03-15,2026-03-15 17:30:00,4,Dinner,Resy,Completed,2026-03-14 08:30:00,1,Yuki Bui,yuki.bui38@gmail.com,236-808-8699,,,T-15,2026-03-15 17:35:00,2026-03-15 19:32:00,117,5,Priya S.
RES-000673,2026-03-15,2026-03-15 19:15:00,4,Dinner,Resy,Completed,2026-03-15 15:15:00,0,Robert Robinson,robert.robinson16@gmail.com,604-496-6375,VIP — regular guest,Birthday celebration,T-18,2026-03-15 19:15:00,2026-03-15 20:37:00,82,0,Dylan R.
RES-000674,2026-03-15,2026-03-15 20:30:00,4,Dinner,OpenTable,Completed,2026-03-15 20:30:00,0,Sven Lewis,sven.lewis53@gmail.com,604-366-3900,,,T-12,2026-03-15 20:30:00,2026-03-15 22:14:00,104,0,Mika T.
RES-000675,2026-03-15,2026-03-15 17:30:00,2,Dinner,OpenTable,Completed,2026-03-01 08:30:00,14,Liam Johansson,liam.johansson59@yahoo.ca,604-585-7878,,,T-20,2026-03-15 17:40:00,2026-03-15 19:35:00,115,10,James L.
RES-000676,2026-03-15,2026-03-15 19:45:00,5,Dinner,Resy,Completed,2026-03-13 15:45:00,2,Liam Johansson,liam.johansson59@yahoo.ca,604-585-7878,,Allergic to shellfish,T-12,2026-03-15 19:45:00,2026-03-15 21:41:00,116,0,James L.
RES-000677,2026-03-15,2026-03-15 20:00:00,4,Dinner,OpenTable,Completed,2026-03-13 16:00:00,2,Hiroshi Hall,hiroshi.hall4@icloud.com,778-330-9751,,Vegetarian options needed,T-11,2026-03-15 20:05:00,2026-03-15 21:43:00,98,5,Priya S.
RES-000678,2026-03-15,2026-03-15 18:45:00,2,Dinner,OpenTable,Completed,2026-03-15 09:45:00,0,Leo Nelson,leo.nelson49@gmail.com,604-363-2771,Wine enthusiast,,T-05,2026-03-15 18:55:00,2026-03-15 20:50:00,115,10,Sarah M.
RES-000679,2026-03-15,2026-03-15 18:45:00,5,Dinner,Phone,Completed,2026-03-12 10:45:00,3,Andrew Walker,andrew.walker37@icloud.com,604-621-9117,,First visit — recommended by friend,T-13,2026-03-15 18:50:00,2026-03-15 21:13:00,143,5,Mika T.
RES-000680,2026-03-15,2026-03-15 19:30:00,2,Dinner,Resy,Completed,2026-03-15 13:30:00,0,Iris Tanaka,iris.tanaka87@hotmail.com,236-282-6383,,High chair needed,T-12,2026-03-15 19:30:00,2026-03-15 21:08:00,98,0,Dylan R.
RES-000681,2026-03-15,2026-03-15 18:30:00,2,Dinner,Resy,Completed,2026-03-05 10:30:00,10,Vanessa Sanchez,vanessa.sanchez31@gmail.com,236-860-3419,Knows Chef Tanaka,,T-16,2026-03-15 18:30:00,2026-03-15 19:50:00,80,0,James L.
RES-000682,2026-03-15,2026-03-15 18:00:00,2,Dinner,Resy,Completed,2026-03-11 13:00:00,4,Jessica Taylor,jessica.taylor89@outlook.com,604-426-7625,,Allergic to shellfish,T-08,2026-03-15 18:00:00,2026-03-15 19:46:00,106,0,James L.
RES-000683,2026-03-15,2026-03-15 18:15:00,3,Dinner,Walk-In,Completed,2026-03-14 15:15:00,1,Iris Reed,iris.reed31@yahoo.ca,604-654-8285,VIP — regular guest,Gluten-free required,T-02,2026-03-15 18:25:00,2026-03-15 19:57:00,92,10,Sarah M.
RES-000684,2026-03-15,2026-03-15 19:45:00,2,Dinner,OpenTable,Completed,2026-03-15 14:45:00,0,Sven Sharma,sven.sharma56@gmail.com,236-570-2443,,,T-18,2026-03-15 19:45:00,2026-03-15 21:41:00,116,0,Dylan R.
RES-000685,2026-03-15,2026-03-15 20:15:00,3,Dinner,Resy,Late Cancel,2026-03-13 14:15:00,2,Samantha Silva,samantha.silva45@hotmail.com,604-275-8237,,,T-15,,,,,Sarah M.
RES-000686,2026-03-15,2026-03-15 20:00:00,4,Dinner,OpenTable,No-Show,2026-03-15 09:00:00,0,Nathan Wilson,nathan.wilson14@yahoo.ca,778-907-4978,,Vegetarian options needed,T-12,,,,,James L.
RES-000687,2026-03-15,2026-03-15 17:30:00,2,Dinner,OpenTable,Completed,2026-03-10 09:30:00,5,Daniel Sanchez,daniel.sanchez9@hotmail.com,778-638-7071,,First visit — recommended by friend,T-20,2026-03-15 17:40:00,2026-03-15 19:05:00,85,10,Mika T.
RES-000688,2026-03-15,2026-03-15 19:45:00,1,Dinner,OpenTable,Completed,2026-03-15 16:45:00,0,Patrick Nelson,patrick.nelson63@outlook.com,236-483-9540,,,T-21,2026-03-15 19:45:00,2026-03-15 21:24:00,99,0,Priya S.
RES-000689,2026-03-16,2026-03-16 12:30:00,2,Lunch,Phone,Completed,2026-03-12 12:30:00,4,Hiroshi Garcia,hiroshi.garcia50@yahoo.ca,604-588-1035,,,T-17,2026-03-16 12:40:00,2026-03-16 13:35:00,55,10,Priya S.
RES-000690,2026-03-16,2026-03-16 12:15:00,2,Lunch,Website,Completed,2026-03-15 10:15:00,1,Patrick Kim,patrick.kim45@yahoo.ca,604-810-8119,,,T-19,2026-03-16 12:15:00,2026-03-16 13:27:00,72,0,Mika T.
RES-000691,2026-03-16,2026-03-16 13:15:00,2,Lunch,Walk-In,Completed,2026-03-14 10:15:00,2,Liam Silva,liam.silva29@yahoo.ca,778-425-8999,,,T-18,2026-03-16 13:15:00,2026-03-16 14:38:00,83,0,Dylan R.
RES-000692,2026-03-16,2026-03-16 13:15:00,4,Lunch,Resy,Canceled,2026-03-16 09:15:00,0,Ashley Nakamura,ashley.nakamura63@hotmail.com,604-937-7658,,,T-03,,,,,Mika T.
RES-000693,2026-03-16,2026-03-16 13:15:00,4,Lunch,OpenTable,Completed,2026-03-11 13:15:00,5,Nicole Roberts,nicole.roberts92@yahoo.ca,778-848-9984,,,T-16,2026-03-16 13:15:00,2026-03-16 14:13:00,58,0,Priya S.
RES-000694,2026-03-16,2026-03-16 12:30:00,2,Lunch,Walk-In,Completed,2026-03-04 09:30:00,12,Robert Stewart,robert.stewart18@outlook.com,778-396-4711,,,T-02,2026-03-16 12:30:00,2026-03-16 13:38:00,68,0,Dylan R.
RES-000695,2026-03-16,2026-03-16 12:45:00,5,Lunch,OpenTable,No-Show,2026-03-15 10:45:00,1,Daniel Nelson,daniel.nelson59@icloud.com,778-825-2193,,,T-11,,,,,Dylan R.
RES-000696,2026-03-16,2026-03-16 13:15:00,5,Lunch,Walk-In,Completed,2026-03-10 02:15:00,6,Hugo Gonzalez,hugo.gonzalez53@gmail.com,778-592-4826,,,T-11,2026-03-16 13:15:00,2026-03-16 14:25:00,70,0,James L.
RES-000697,2026-03-16,2026-03-16 19:45:00,4,Dinner,Walk-In,Canceled,2026-03-10 10:45:00,6,Sven Adams,sven.adams57@yahoo.ca,778-589-8381,,,T-01,,,,,Olivia C.
RES-000698,2026-03-16,2026-03-16 19:00:00,2,Dinner,OpenTable,Completed,2026-03-15 16:00:00,1,Ava Tran,ava.tran55@hotmail.com,778-936-9270,,,T-23,2026-03-16 19:00:00,2026-03-16 20:35:00,95,0,James L.
RES-000699,2026-03-16,2026-03-16 17:30:00,6,Dinner,Resy,Completed,2026-03-11 06:30:00,5,Eric Stewart,eric.stewart10@hotmail.com,604-541-3754,,Near the bar,T-12,2026-03-16 17:45:00,2026-03-16 19:52:00,127,15,Priya S.
RES-000700,2026-03-16,2026-03-16 20:00:00,3,Dinner,Resy,Completed,2026-03-14 10:00:00,2,Yuki White,yuki.white39@icloud.com,604-246-1609,,,T-12,2026-03-16 20:15:00,2026-03-16 21:46:00,91,15,Sarah M.
RES-000701,2026-03-16,2026-03-16 18:15:00,3,Dinner,OpenTable,Completed,2026-03-13 10:15:00,3,Ingrid Müller,ingrid.müller94@hotmail.com,778-676-8136,,Gluten-free required,T-05,2026-03-16 18:15:00,2026-03-16 20:12:00,117,0,Sarah M.
RES-000702,2026-03-16,2026-03-16 18:15:00,4,Dinner,OpenTable,Completed,2026-03-15 10:15:00,1,Samantha Bui,samantha.bui40@icloud.com,604-746-4918,Yelp Elite reviewer,,T-18,2026-03-16 18:15:00,2026-03-16 20:10:00,115,0,Olivia C.
RES-000703,2026-03-16,2026-03-16 19:15:00,2,Dinner,Resy,Completed,2026-03-13 08:15:00,3,Kevin Clark,kevin.clark72@yahoo.ca,604-892-7511,,,T-08,2026-03-16 19:15:00,2026-03-16 20:37:00,82,0,Mika T.
RES-000704,2026-03-16,2026-03-16 17:45:00,5,Dinner,Phone,Completed,2026-03-08 17:45:00,8,Iris Petrov,iris.petrov6@icloud.com,604-938-8170,,,T-11,2026-03-16 17:45:00,2026-03-16 19:29:00,104,0,Olivia C.
RES-000705,2026-03-16,2026-03-16 20:15:00,2,Dinner,Phone,Completed,2026-03-06 16:15:00,10,Nadia Andersen,nadia.andersen40@hotmail.com,604-926-3594,,,T-04,2026-03-16 20:25:00,2026-03-16 21:44:00,79,10,James L.
RES-000706,2026-03-16,2026-03-16 20:00:00,3,Dinner,Phone,Completed,2026-03-05 15:00:00,11,Yuki Collins,yuki.collins8@outlook.com,778-677-7812,,Business dinner — separate checks,T-12,2026-03-16 20:00:00,2026-03-16 21:42:00,102,0,Dylan R.
RES-000707,2026-03-16,2026-03-16 19:00:00,2,Dinner,OpenTable,Completed,2026-03-03 14:00:00,13,Patrick Kim,patrick.kim45@yahoo.ca,604-810-8119,,,T-23,2026-03-16 19:00:00,2026-03-16 20:30:00,90,0,James L.
RES-000708,2026-03-16,2026-03-16 17:45:00,3,Dinner,Resy,Completed,2026-03-10 16:45:00,6,Liam Silva,liam.silva29@yahoo.ca,778-425-8999,,,T-04,2026-03-16 17:45:00,2026-03-16 19:03:00,78,0,Olivia C.
RES-000709,2026-03-16,2026-03-16 18:45:00,5,Dinner,Walk-In,Completed,2026-03-11 16:45:00,5,Sven Adams,sven.adams57@yahoo.ca,778-589-8381,,,T-11,2026-03-16 18:50:00,2026-03-16 20:29:00,99,5,Sarah M.
RES-000710,2026-03-16,2026-03-16 19:00:00,2,Dinner,OpenTable,Completed,2026-03-15 11:00:00,1,Keith Sanchez,keith.sanchez73@icloud.com,604-385-3347,,,T-06,2026-03-16 19:00:00,2026-03-16 20:28:00,88,0,Olivia C.
RES-000711,2026-03-16,2026-03-16 19:45:00,5,Dinner,Website,Completed,2026-03-15 07:45:00,1,Nathan Wilson,nathan.wilson14@yahoo.ca,778-907-4978,,,T-14,2026-03-16 19:45:00,2026-03-16 21:19:00,94,0,Sarah M.
RES-000712,2026-03-17,2026-03-17 11:30:00,4,Lunch,OpenTable,Completed,2026-03-15 07:30:00,2,Ingrid Müller,ingrid.müller94@hotmail.com,778-676-8136,,,T-03,2026-03-17 11:40:00,2026-03-17 12:57:00,77,10,Sarah M.
RES-000713,2026-03-17,2026-03-17 13:15:00,4,Lunch,Website,Late Cancel,2026-03-09 02:15:00,8,Priya Robinson,priya.robinson79@gmail.com,236-680-8349,,,T-04,,,,,Mika T.
RES-000714,2026-03-17,2026-03-17 13:00:00,4,Lunch,Phone,Late Cancel,2026-03-17 05:00:00,0,Jessica Singh,jessica.singh73@outlook.com,604-449-3063,,Anniversary dinner,T-15,,,,,Priya S.
RES-000715,2026-03-17,2026-03-17 11:45:00,4,Lunch,OpenTable,Completed,2026-03-05 04:45:00,12,Ingrid Brown,ingrid.brown39@icloud.com,236-874-9543,Previously complained about noise,,T-12,2026-03-17 11:45:00,2026-03-17 13:01:00,76,0,Mika T.
RES-000716,2026-03-17,2026-03-17 13:00:00,5,Lunch,Phone,Completed,2026-03-13 02:00:00,4,Hiroshi Garcia,hiroshi.garcia50@yahoo.ca,604-588-1035,,,T-11,2026-03-17 13:00:00,2026-03-17 14:29:00,89,0,Priya S.
RES-000717,2026-03-17,2026-03-17 11:45:00,4,Lunch,OpenTable,Completed,2026-03-17 03:45:00,0,Jessica Singh,jessica.singh73@outlook.com,604-449-3063,,,T-05,2026-03-17 11:50:00,2026-03-17 13:07:00,77,5,Dylan R.
RES-000718,2026-03-17,2026-03-17 12:00:00,1,Lunch,Walk-In,Completed,2026-03-17 04:00:00,0,Ashley Nakamura,ashley.nakamura63@hotmail.com,604-937-7658,,,T-05,2026-03-17 12:00:00,2026-03-17 12:59:00,59,0,Mika T.
RES-000719,2026-03-17,2026-03-17 12:00:00,3,Lunch,Walk-In,Canceled,2026-03-09 10:00:00,8,David Petrov,david.petrov83@gmail.com,778-535-4626,VIP — regular guest,,T-11,,,,,Mika T.
RES-000720,2026-03-17,2026-03-17 13:15:00,5,Lunch,OpenTable,Completed,2026-03-17 11:15:00,0,Eric Gonzalez,eric.gonzalez11@icloud.com,604-446-2290,,,T-14,2026-03-17 13:15:00,2026-03-17 14:32:00,77,0,Priya S.
RES-000721,2026-03-17,2026-03-17 12:45:00,4,Lunch,Resy,Completed,2026-03-10 09:45:00,7,Sita Andersen,sita.andersen28@hotmail.com,778-624-5475,,,T-18,2026-03-17 12:55:00,2026-03-17 14:05:00,70,10,Dylan R.
RES-000722,2026-03-17,2026-03-17 17:30:00,4,Dinner,Resy,Canceled,2026-03-16 08:30:00,1,Sophie Evans,sophie.evans31@yahoo.ca,604-409-6147,,,T-17,,,,,Sarah M.
RES-000723,2026-03-17,2026-03-17 18:30:00,3,Dinner,Phone,Completed,2026-03-12 07:30:00,5,Daniel Singh,daniel.singh82@icloud.com,778-499-3068,Previously complained about noise,,T-15,2026-03-17 18:30:00,2026-03-17 20:26:00,116,0,James L.
RES-000724,2026-03-17,2026-03-17 18:30:00,3,Dinner,Phone,Completed,2026-03-14 18:30:00,3,Hans Rossi,hans.rossi6@outlook.com,778-883-6053,,,T-15,2026-03-17 18:30:00,2026-03-17 20:08:00,98,0,Priya S.
RES-000725,2026-03-17,2026-03-17 18:00:00,2,Dinner,OpenTable,Completed,2026-03-14 09:00:00,3,Joel Nakamura,joel.nakamura41@gmail.com,604-429-1461,Knows Chef Tanaka,,T-06,2026-03-17 18:00:00,2026-03-17 19:25:00,85,0,James L.
RES-000726,2026-03-17,2026-03-17 20:30:00,4,Dinner,Resy,Completed,2026-03-14 15:30:00,3,Joel Nakamura,joel.nakamura41@gmail.com,604-429-1461,,,T-18,2026-03-17 20:30:00,2026-03-17 22:28:00,118,0,Olivia C.
RES-000727,2026-03-17,2026-03-17 20:30:00,4,Dinner,Walk-In,Completed,2026-03-16 18:30:00,1,Sophie Evans,sophie.evans31@yahoo.ca,604-409-6147,,,T-06,2026-03-17 20:30:00,2026-03-17 22:02:00,92,0,Olivia C.
RES-000728,2026-03-17,2026-03-17 20:30:00,5,Dinner,Phone,Completed,2026-03-14 14:30:00,3,Robert Robinson,robert.robinson16@gmail.com,604-496-6375,,,T-13,2026-03-17 20:30:00,2026-03-17 22:24:00,114,0,James L.
RES-000729,2026-03-17,2026-03-17 19:15:00,3,Dinner,Phone,Completed,2026-03-16 11:15:00,1,Vanessa Sanchez,vanessa.sanchez31@gmail.com,236-860-3419,,,T-06,2026-03-17 19:15:00,2026-03-17 20:41:00,86,0,Dylan R.
RES-000730,2026-03-17,2026-03-17 19:00:00,4,Dinner,Resy,Completed,2026-03-10 15:00:00,7,Jennifer Hernandez,jennifer.hernandez40@icloud.com,236-344-6731,,,T-12,2026-03-17 19:00:00,2026-03-17 20:30:00,90,0,Olivia C.
RES-000731,2026-03-17,2026-03-17 18:15:00,4,Dinner,Resy,Completed,2026-03-10 07:15:00,7,Andrew Sanchez,andrew.sanchez98@yahoo.ca,778-576-2882,,,T-14,2026-03-17 18:15:00,2026-03-17 19:54:00,99,0,Sarah M.
RES-000732,2026-03-17,2026-03-17 20:30:00,2,Dinner,Walk-In,Completed,2026-03-11 19:30:00,6,Diego Dubois,diego.dubois25@gmail.com,604-684-7669,,,T-14,2026-03-17 20:30:00,2026-03-17 22:24:00,114,0,James L.
RES-000733,2026-03-17,2026-03-17 18:00:00,3,Dinner,Walk-In,Completed,2026-03-14 13:00:00,3,Lauren Turner,lauren.turner14@hotmail.com,778-519-6761,,,T-13,2026-03-17 18:10:00,2026-03-17 19:45:00,95,10,James L.
RES-000734,2026-03-17,2026-03-17 19:15:00,6,Dinner,Resy,Completed,2026-03-17 14:15:00,0,Samantha Bui,samantha.bui40@icloud.com,604-746-4918,Yelp Elite reviewer,,T-14,2026-03-17 19:15:00,2026-03-17 20:46:00,91,0,Olivia C.
RES-000735,2026-03-17,2026-03-17 18:00:00,2,Dinner,Resy,No-Show,2026-03-16 16:00:00,1,Hiroshi Garcia,hiroshi.garcia50@yahoo.ca,604-588-1035,,,T-03,,,,,Olivia C.
RES-000736,2026-03-17,2026-03-17 19:00:00,2,Dinner,Resy,Canceled,2026-03-17 12:00:00,0,Laura Collins,laura.collins12@icloud.com,604-886-9624,,,T-22,,,,,Sarah M.
RES-000737,2026-03-17,2026-03-17 19:45:00,2,Dinner,OpenTable,Completed,2026-03-15 13:45:00,2,Amanda Green,amanda.green28@icloud.com,778-935-6155,,,T-12,2026-03-17 19:45:00,2026-03-17 21:38:00,113,0,Dylan R.
RES-000738,2026-03-17,2026-03-17 17:45:00,4,Dinner,Walk-In,Canceled,2026-03-15 06:45:00,2,Ashley Nakamura,ashley.nakamura63@hotmail.com,604-937-7658,,,T-11,,,,,Sarah M.
RES-000739,2026-03-18,2026-03-18 12:30:00,2,Lunch,OpenTable,Canceled,2026-03-17 05:30:00,1,Iris Tanaka,iris.tanaka87@hotmail.com,236-282-6383,,,T-04,,,,,Sarah M.
RES-000740,2026-03-18,2026-03-18 11:45:00,2,Lunch,OpenTable,Completed,2026-03-17 11:45:00,1,Patrick Nelson,patrick.nelson63@outlook.com,236-483-9540,,,T-16,2026-03-18 11:45:00,2026-03-18 12:55:00,70,0,Olivia C.
RES-000741,2026-03-18,2026-03-18 12:45:00,4,Lunch,OpenTable,Late Cancel,2026-03-11 10:45:00,7,Brian Suzuki,brian.suzuki3@hotmail.com,604-283-8705,,,T-18,,,,,Olivia C.
RES-000742,2026-03-18,2026-03-18 11:45:00,4,Lunch,Walk-In,Completed,2026-03-17 00:45:00,1,Ava Perez,ava.perez38@icloud.com,236-548-2827,,,T-16,2026-03-18 11:45:00,2026-03-18 12:42:00,57,0,Priya S.
RES-000743,2026-03-18,2026-03-18 13:00:00,1,Lunch,Resy,Completed,2026-03-18 10:00:00,0,Luna Dubois,luna.dubois68@hotmail.com,778-369-5342,,,T-13,2026-03-18 13:00:00,2026-03-18 14:12:00,72,0,James L.
RES-000744,2026-03-18,2026-03-18 13:15:00,4,Lunch,OpenTable,Completed,2026-03-11 03:15:00,7,Jacques Williams,jacques.williams85@gmail.com,236-767-5905,,,T-15,2026-03-18 13:20:00,2026-03-18 14:20:00,60,5,Dylan R.
